"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00207590","1903-05-27","43.21667","-85.9",,"SLOCUM, MI US","   58",",,6","    0",",,6","    0",",,6",,,,,"  178",",,6",,,,
"USC00207590","1903-05-28","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  172",",,6",,,,
"USC00207590","1903-05-29","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  144",",,6",,,,
"USC00207590","1903-05-30","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  150",",,6",,,,
"USC00207590","1903-05-31","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  172",",,6",,,,
"USC00207590","1903-06-01","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  194",",,6",,,,,,,,
"USC00207590","1903-06-02","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  178",",,6",,,,
"USC00207590","1903-06-03","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  217",",,6",,,,
"USC00207590","1903-06-04","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  178",",,6",,,,
"USC00207590","1903-06-05","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  244",",,6",,,"  217",",,6",,,,
"USC00207590","1903-06-06","43.21667","-85.9",,"SLOCUM, MI US","    8",",,6","    0",",,6","    0",",,6","  228",",,6",,,"  211",",,6",,,,
"USC00207590","1903-06-07","43.21667","-85.9",,"SLOCUM, MI US","   20",",,6","    0",",,6","    0",",,6","  211",",,6",,,"  211",",,6",,,,
"USC00207590","1903-06-08","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  206",",,6",,,,
"USC00207590","1903-06-09","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,"  122",",,6","  144",",,6",,,,
"USC00207590","1903-06-10","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","  117",",,6","  133",",,6",,,,
"USC00207590","1903-06-11","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  128",",,6","   89",",,6","  100",",I,6",,,,
"USC00207590","1903-06-12","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,"  111",",I,6","  117",",,6",,,,
"USC00207590","1903-06-13","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  167",",,6",,,"  128",",,6",,,,
"USC00207590","1903-06-14","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  211",",,6",,,"  206",",,6",,,,
"USC00207590","1903-06-15","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  189",",,6",,,,
"USC00207590","1903-06-16","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  200",",,6",,,"  183",",,6",,,,
"USC00207590","1903-06-17","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  150",",,6",,,,
"USC00207590","1903-06-18","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  200",",,6",,,"  189",",,6",,,,
"USC00207590","1903-06-19","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","    0",",,6","    0",",,6","  211",",,6",,,"  194",",,6",,,,
"USC00207590","1903-06-20","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  200",",,6",,,"  183",",,6",,,,
"USC00207590","1903-06-21","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  217",",,6",,,"  200",",,6",,,,
"USC00207590","1903-06-22","43.21667","-85.9",,"SLOCUM, MI US","   99",",,6","    0",",,6","    0",",,6","  194",",,6",,,"  183",",I,6",,,,
"USC00207590","1903-06-23","43.21667","-85.9",,"SLOCUM, MI US","   61",",,6","    0",",,6","    0",",,6","  156",",I,6",,,"  144",",,6",,,,
"USC00207590","1903-06-24","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,"   89",",,6","   89",",I,6",,,,
"USC00207590","1903-06-25","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,"  156",",I,6","  161",",,6",,,,
"USC00207590","1903-06-26","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  211",",,6",,,"  211",",,6",,,,
"USC00207590","1903-06-27","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  217",",,6",,,"  206",",,6",,,,
"USC00207590","1903-06-28","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,,,"  217",",,6",,,,
"USC00207590","1903-06-29","43.21667","-85.9",,"SLOCUM, MI US","   10",",,6","    0",",,6","    0",",,6","  222",",,6","  200",",,6","  206",",,6",,,,
"USC00207590","1903-06-30","43.21667","-85.9",,"SLOCUM, MI US","   25",",,6","    0",",,6","    0",",,6",,,"  194",",,6","  194",",I,6",,,,
"USC00207590","1903-07-01","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  283",",,6","  206",",I,6",,,,,,
"USC00207590","1903-07-02","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,"  239",",,6","  256",",,6",,,,
"USC00207590","1903-07-03","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,"  233",",,6","  239",",,6",,,,
"USC00207590","1903-07-04","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-07-05","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-07-06","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-07-07","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  250",",,6",,,,,,,,
"USC00207590","1903-07-08","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  233",",,6",,,,,,,,
"USC00207590","1903-07-09","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  211",",,6",,,,,,,,
"USC00207590","1903-07-10","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  222",",,6",,,,,,,,
"USC00207590","1903-07-11","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-07-12","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  217",",,6",,,,,,,,
"USC00207590","1903-07-13","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-07-14","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-07-15","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-07-16","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-07-17","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  211",",,6","  161",",,6","  178",",,6",,,,
"USC00207590","1903-07-18","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","    0",",,6",,,"  183",",,6","  167",",,6","  172",",,6",,,,
"USC00207590","1903-07-19","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  200",",,6","  178",",,6","  194",",,6",,,,
"USC00207590","1903-07-20","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  206",",,6","  178",",,6","  183",",,6",,,,
"USC00207590","1903-07-21","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,"  150",",,6","  156",",I,6",,,,
"USC00207590","1903-07-22","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,"  206",",I,6","  211",",,6",,,,
"USC00207590","1903-07-23","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  239",",,6","  172",",,6","  183",",I,6",,,,
"USC00207590","1903-07-24","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  250",",,6","  211",",I,6","  217",",,6",,,,
"USC00207590","1903-07-25","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  250",",,6","  189",",,6","  194",",,6",,,,
"USC00207590","1903-07-26","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  233",",,6","  161",",,6","  172",",,6",,,,
"USC00207590","1903-07-27","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,"  211",",,6","  161",",,6","  167",",,6",,,,
"USC00207590","1903-07-28","43.21667","-85.9",,"SLOCUM, MI US","   28",",,6","    0",",,6",,,,,"  211",",I,6","  217",",,6",,,,
"USC00207590","1903-07-29","43.21667","-85.9",,"SLOCUM, MI US","   18",",,6","    0",",,6",,,"  194",",I,6","  150",",,6","  156",",,6",,,,
"USC00207590","1903-07-30","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6",,,"  156",",,6","  133",",,6","  139",",,6",,,,
"USC00207590","1903-07-31","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6",,,"  178",",,6","  128",",,6","  133",",I,6",,,,
"USC00207590","1903-08-01","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  206",",,6","  172",",I,6","  178",",I,6",,,,
"USC00207590","1903-08-02","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  239",",,6","  200",",I,6","  211",",I,6",,,,
"USC00207590","1903-08-03","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6","    0",",,6","  261",",,6","  233",",I,6","  239",",,6",,,,
"USC00207590","1903-08-04","43.21667","-85.9",,"SLOCUM, MI US","   71",",,6","    0",",,6","    0",",,6","  194",",I,6","  183",",,6","  189",",I,6",,,,
"USC00207590","1903-08-05","43.21667","-85.9",,"SLOCUM, MI US","   43",",,6","    0",",,6","    0",",,6","  233",",,6","  211",",I,6","  217",",,6",,,,
"USC00207590","1903-08-06","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","  189",",,6","  194",",,6",,,,
"USC00207590","1903-08-07","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  222",",,6","  194",",,6","  211",",I,6",,,,
"USC00207590","1903-08-08","43.21667","-85.9",,"SLOCUM, MI US","   15",",,6","    0",",,6","    0",",,6","  200",",I,6","  172",",,6","  194",",,6",,,,
"USC00207590","1903-08-09","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","  172",",,6","  178",",,6",,,,
"USC00207590","1903-08-10","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","  139",",,6","  144",",I,6",,,,
"USC00207590","1903-08-11","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","  172",",I,6","  194",",I,6",,,,
"USC00207590","1903-08-12","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","  183",",I,6","  156",",,6",,,,
"USC00207590","1903-08-13","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  172",",,6","  161",",,6","  161",",,6",,,,
"USC00207590","1903-08-14","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","  167",",,6","  172",",I,6",,,,
"USC00207590","1903-08-15","43.21667","-85.9",,"SLOCUM, MI US","   28",",,6","    0",",,6","    0",",,6","  233",",,6","  211",",I,6","  217",",I,6",,,,
"USC00207590","1903-08-16","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  206",",I,6","  161",",,6","  172",",,6",,,,
"USC00207590","1903-08-17","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6",,,"  156",",,6","  167",",,6",,,,
"USC00207590","1903-08-18","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","  156",",,6","  172",",,6",,,,
"USC00207590","1903-08-19","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","  117",",,6","  139",",,6",,,,
"USC00207590","1903-08-20","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","  106",",,6","  128",",I,6",,,,
"USC00207590","1903-08-21","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","  156",",I,6","  167",",,6",,,,
"USC00207590","1903-08-22","43.21667","-85.9",,"SLOCUM, MI US","   13",",,6","    0",",,6","    0",",,6","  206",",,6","  144",",,6","  150",",I,6",,,,
"USC00207590","1903-08-23","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6","    0",",,6","  217",",,6","  167",",I,6","  183",",,6",,,,
"USC00207590","1903-08-24","43.21667","-85.9",,"SLOCUM, MI US","  224",",,6","    0",",,6","    0",",,6","  239",",,6","  189",",I,6","  139",",,6",,,,
"USC00207590","1903-08-25","43.21667","-85.9",,"SLOCUM, MI US","   30",",,6","    0",",,6","    0",",,6","  172",",,6","  128",",,6","  167",",,6",,,,
"USC00207590","1903-08-26","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  156",",I,6","  161",",,6","  189",",I,6",,,,
"USC00207590","1903-08-27","43.21667","-85.9",,"SLOCUM, MI US","   81",",,6","    0",",,6","    0",",,6","  222",",,6","  200",",I,6","  206",",,6",,,,
"USC00207590","1903-08-28","43.21667","-85.9",,"SLOCUM, MI US","  130",",,6","    0",",,6","    0",",,6","  206",",,6","  139",",,6","  150",",,6",,,,
"USC00207590","1903-08-29","43.21667","-85.9",,"SLOCUM, MI US","   79",",,6","    0",",,6","    0",",,6","  178",",,6","  117",",,6","  122",",I,6",,,,
"USC00207590","1903-08-30","43.21667","-85.9",,"SLOCUM, MI US","   25",",,6","    0",",,6","    0",",,6","  189",",,6","  133",",I,6","  139",",,6",,,,
"USC00207590","1903-08-31","43.21667","-85.9",,"SLOCUM, MI US","    0",",,6","    0",",,6","    0",",,6","  206",",,6","  144",",,6","  156",",,6",,,,
"USC00207590","1903-10-01","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-02","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-03","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-04","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-05","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-06","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-07","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,"    1",",,6",,
"USC00207590","1903-10-08","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-09","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-10","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-11","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-12","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-13","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-14","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-15","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-16","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-17","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,"    1",",,6",,
"USC00207590","1903-10-18","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-19","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-20","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-21","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-22","43.21667","-85.9",,"SLOCUM, MI US",,,"    0","T,,6",,,,,,,,,,,,
"USC00207590","1903-10-23","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-24","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-25","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-26","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-27","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-28","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-29","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-30","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-10-31","43.21667","-85.9",,"SLOCUM, MI US",,,"    0",",,6",,,,,,,,,,,,
"USC00207590","1903-11-01","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"   33",",,6",,,,,,
"USC00207590","1903-11-02","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"   44",",,6",,,,,,
"USC00207590","1903-11-03","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"   67",",,6",,,,,,
"USC00207590","1903-11-04","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"   44",",,6",,,,,,
"USC00207590","1903-11-05","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -67",",,6",,,,,,
"USC00207590","1903-11-06","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,," -111",",,6",,,,,,
"USC00207590","1903-11-07","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -44",",,6",,,,,,
"USC00207590","1903-11-08","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -67",",,6",,,,,,
"USC00207590","1903-11-09","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -33",",,6",,,,,,
"USC00207590","1903-11-10","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -22",",,6",,,,,,
"USC00207590","1903-11-11","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -22",",,6",,,"    1",",,6",,
"USC00207590","1903-11-12","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -11",",,6",,,,,,
"USC00207590","1903-11-13","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"    0",",,6",,,,,,
"USC00207590","1903-11-14","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"    0",",,6",,,,,,
"USC00207590","1903-11-15","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"    0",",,6",,,,,,
"USC00207590","1903-11-16","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -22",",,6",,,"    1",",,6",,
"USC00207590","1903-11-17","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -89",",,6",,,,,"    1",",,6"
"USC00207590","1903-11-18","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -94",",,6",,,,,"    1",",,6"
"USC00207590","1903-11-19","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -89",",,6",,,,,"    1",",,6"
"USC00207590","1903-11-20","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,," -100",",,6",,,,,,
"USC00207590","1903-11-21","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -44",",,6",,,,,,
"USC00207590","1903-11-22","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -22",",,6",,,,,,
"USC00207590","1903-11-23","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -44",",,6",,,,,,
"USC00207590","1903-11-24","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -56",",,6",,,,,,
"USC00207590","1903-11-25","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -56",",,6",,,,,,
"USC00207590","1903-11-26","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,," -133",",,6",,,,,,
"USC00207590","1903-11-27","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -56",",,6",,,,,,
"USC00207590","1903-11-28","43.21667","-85.9",,"SLOCUM, MI US",,,"   76",",,6",,,,,"  -56",",,6",,,,,"    1",",,6"
"USC00207590","1903-11-29","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -94",",,6",,,,,,
"USC00207590","1903-11-30","43.21667","-85.9",,"SLOCUM, MI US",,,,,,,,,"  -78",",,6",,,,,,
"USC00207590","1903-12-01","43.21667","-85.9",,"SLOCUM, MI US","   76",",,6","   76",",,6","  102",",,6","  -39",",,6","  -56",",,6",,,,,,
"USC00207590","1903-12-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6","  102",",,6","  -94",",I,6"," -133",",,6",,,,,,
"USC00207590","1903-12-03","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6","  102",",,6","  -33",",,6","  -78",",,6",,,,,,
"USC00207590","1903-12-04","43.21667","-85.9",,"SLOCUM, MI US","   25",",,6","   25",",,6","  127",",,6","  -44",",,6","  -56",",,6",,,,,"    1",",,6"
"USC00207590","1903-12-05","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6","  127",",,6","  -22",",,6","  -56",",,6",,,,,,
"USC00207590","1903-12-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"    0",",,6","  -56",",,6",,,,,,
"USC00207590","1903-12-07","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -11",",,6","  -61",",,6",,,,,,
"USC00207590","1903-12-08","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -39",",,6","  -67",",,6",,,,,,
"USC00207590","1903-12-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -44",",,6","  -67",",I,6",,,,,,
"USC00207590","1903-12-10","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -78",",I,6","  -83",",,6",,,,,,
"USC00207590","1903-12-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,,,,,,,,,,
"USC00207590","1903-12-12","43.21667","-85.9",,"SLOCUM, MI US","  102",",,6","  102",",,6",,,"  -56",",,6","  -72",",,6",,,,,,
"USC00207590","1903-12-13","43.21667","-85.9",,"SLOCUM, MI US","   51",",,6","   51",",,6",,,"  -33",",,6"," -122",",,6",,,,,,
"USC00207590","1903-12-14","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -56",",,6"," -156",",,6",,,,,,
"USC00207590","1903-12-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6","  305",",,6"," -100",",,6"," -133",",,6",,,,,,
"USC00207590","1903-12-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,," -111",",,6"," -144",",,6",,,,,,
"USC00207590","1903-12-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,," -100",",,6"," -122",",,6",,,,,,
"USC00207590","1903-12-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  -78",",,6"," -133",",,6",,,,,,
"USC00207590","1903-12-19","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6","  152",",,6","  -33",",I,6","  -78",",,6",,,,,,
"USC00207590","1903-12-20","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   17",",,6","    0",",I,6",,,,,,
"USC00207590","1903-12-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   -6",",,6","  -33",",,6",,,,,,
