"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00441729","1927-03-10","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-11","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-12","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-13","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-14","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   38",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-15","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  119",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-16","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-17","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-18","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-19","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-20","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   25",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-21","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-22","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   66",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-23","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-24","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-25","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-26","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-27","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-28","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-29","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    8",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-30","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-03-31","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-01","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   66",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-02","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  140",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-03","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  124",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-04","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   25",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-05","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-06","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-07","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-08","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-09","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   43",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-10","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   69",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-11","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-12","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-13","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-14","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   23",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-15","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-16","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-17","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-18","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-19","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-20","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-21","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  155",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-22","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  399",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-23","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  150",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-24","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-25","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-26","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-27","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   10",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-28","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   10",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-29","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-04-30","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   79",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-01","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   46",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-02","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-03","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-04","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    3",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-05","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-06","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  196",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-07","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    5",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-08","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-09","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   71",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-10","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-11","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    8",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-12","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    8",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-13","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-14","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-15","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-16","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-17","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-18","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    3",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-19","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   48",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-20","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   43",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-21","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-22","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-23","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-24","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-25","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-26","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   69",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-27","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-28","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-29","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-30","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-05-31","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-01","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   43",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-02","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-03","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-04","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-05","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-06","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    8",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-07","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    5",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-08","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    8",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-09","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-10","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-11","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-12","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-13","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  284",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-14","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  191",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-15","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   97",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-16","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-17","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-18","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-19","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  175",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-20","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   18",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-21","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   13",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-22","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-23","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  104",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-24","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-25","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-26","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-27","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-28","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-29","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-06-30","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-01","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   43",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-02","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-03","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-04","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-05","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-06","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-07","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-08","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   25",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-09","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-10","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  127",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-11","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   13",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-12","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-13","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-14","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-15","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-16","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-17","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-18","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    8",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-19","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-20","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-21","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-22","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-23","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    8",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-24","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-25","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-26","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-27","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-28","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-29","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-30","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-07-31","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  178",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-01","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    8",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-02","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  112",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-03","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-04","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  112",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-05","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-06","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-07","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-08","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-09","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   13",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-10","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-11","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-12","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-13","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-14","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  429",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-15","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   66",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-16","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-17","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-18","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-19","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   15",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-20","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-21","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-22","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-23","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   38",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-24","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","   18",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-25","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-26","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-27","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    3",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-28","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    0","P,,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-29","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","    3",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00441729","1927-08-30","38.9","-77.08333","67.1","CLARENDON LYON PARK, VA US","  102",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,
