"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00387113","1928-04-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  117",",,6,","    0",",,6,","    0",",,6,",,,"  128",",,6",,,,,,,,,,,,,,,,,,,"  206",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-04-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  165",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-04-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  139",",I,6","   61",",,6",,,,,,,,,,,,,,,,,,,"  217",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-04-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  261",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-04-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"   61",",,6",,,,,,,,,,,,,,,,,,,"  294",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-04-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  257",",,6,","    0",",,6,","    0",",,6,",,,"   83",",,6",,,,,,,,,,,,,,,,,,,"   83",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-04-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    5",",,6,","    0",",,6,","    0",",,6,","  117",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,"  117",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-04-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  183",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-04-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  217",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  211",",I,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  244",",I,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  261",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  289",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  322",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,"  300",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  306",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,"  306",",I,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","T,,6,","    0",",,6,","    0",",,6,","  272",",I,6","  139",",,6",,,,,,,,,,,,,,,,,,,"  139",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  447",",,6,","    0",",,6,","    0",",,6,","  106",",I,6","   78",",,6",,,,,,,,,,,,,,,,,,,"   83",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  234",",,6,","    0",",,6,","    0",",,6,","  106",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,"   83",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  283",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  111",",I,6","   61",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  311",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,"  294",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  294",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  222",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,"  217",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  222",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,"  217",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  228",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,"  217",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  233",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   41",",,6,","    0",",,6,","    0",",,6,","  233",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  300",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   89",",,6,","    0",",,6,","    0",",,6,","  300",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  300",",I,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","T,,6,","    0",",,6,","    0",",,6,","  256",",I,6",,,,,,,,,,,,,,,,,,,,,"  217",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  278",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,"  183",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  217",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,"  194",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   23",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  111",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,","    0",",,6,","    0",",,6,",,,"   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   76",",,6,","    0",",,6,","    0",",,6,",,,"  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   46",",,6,","    0",",,6,","    0",",,6,","  267",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,"  172",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   43",",,6,","    0",",,6,","    0",",,6,","  267",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   10",",,6,","    0",",,6,","    0",",,6,","  300",",,6","  206",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   58",",,6,","    0",",,6,","    0",",,6,","  261",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-05-31","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  283",",,6","   17",",S,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  306",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  112",",,6,","    0",",,6,","    0",",,6,","  272",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    3",",,6,","    0",",,6,","    0",",,6,","  272",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   69",",,6,","    0",",,6,","    0",",,6,",,,"  161",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   10",",,6,","    0",",,6,","    0",",,6,",,,"  189",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   13",",,6,","    0",",,6,","    0",",,6,","  306",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  133",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  139",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  328",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  317",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  322",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   43",",,6,","    0",",,6,","    0",",,6,","  311",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  152",",,6,","    0",",,6,","    0",",,6,","  306",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  391",",,6,","    0",",,6,","    0",",,6,",,,"  172",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  180",",,6,","    0",",,6,","    0",",,6,","  294",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,"  189",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   25",",,6,","    0",",,6,","    0",",,6,","  333",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    8",",,6,","    0",",,6,","    0",",,6,","  317",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,"  272",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  278",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  289",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  333",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  328",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  289",",I,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  328",",I,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  228",",I,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  333",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  333",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   36",",,6,","    0",",,6,","    0",",,6,","  283",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   10",",,6,","    0",",,6,","    0",",,6,","  294",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   15",",,6,","    0",",,6,","    0",",,6,","  267",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  278",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  267",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  283",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  188",",,6,","    0",",,6,","    0",",,6,",,,"  206",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-06-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   84",",,6,","    0",",,6,","    0",",,6,",,,"  117",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  289",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  278",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  289",",I,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  278",",I,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  311",",I,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","T,,6,","    0",",,6,","    0",",,6,","  211",",I,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  328",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  306",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   56",",,6,","    0",",,6,","    0",",,6,","  144",",I,6",,,,,,,,,,,,,,,,,,,,,"  300",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  294",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   38",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  306",",,6",,,,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   13",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  272",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  122",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,,,,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  161",",,6",,,,,,,,,,,,,,,,,,,"  306",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  161",",,6",,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  189",",,6",,,,,,,,,,,,,,,,,,,"  311",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  194",",,6",,,,,,,,,,,,,,,,,,,"  311",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  211",",,6",,,,,,,,,,,,,,,,,,,"  294",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  206",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  206",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  206",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,",,,"  206",",,6",,,,,,,,,,,,,,,,,,,"  294",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  218",",,6,","    0",",,6,","    0",",,6,",,,"  172",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  137",",,6,","    0",",,6,","    0",",,6,",,,"  156",",,6",,,,,,,,,,,,,,,,,,,"  217",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   41",",,6,","    0",",,6,","    0",",,6,",,,"  194",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   13",",,6,","    0",",,6,","    0",",,6,",,,"  189",",,6",,,,,,,,,,,,,,,,,,,"  356",",I,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  300",",I,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    8",",,6,","    0",",,6,","    0",",,6,","  317",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    3",",,6,","    0",",,6,","    0",",,6,","  294",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,"  272",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-07-31","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US"," 1430",",,6,","    0",",,6,","    0",",,6,","  278",",,6","   50",",O,6",,,,,,,,,,,,,,,,,,,"  283",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-08-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  306",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1928-08-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,6,","    0",",,6,","    0",",,6,","  322",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,"  311",",,6,",,,,,,,,,,,,,,,,,,,,,,
