"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00196783","1975-11-26","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","   51",",,0,","   56",",,0","   -6",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-11-27","42.524","-71.1249","33.5","READING, MA US","  185",",,0,2200","    0",",,0,","    0",",,0,","  133",",,0","   -6",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-11-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   89",",,0","  -11",",,0",,,,,"    0",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-11-29","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   56",",,0","  -44",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-11-30","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  139",",,0","  -22",",,0",,,,,"  139",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-01","42.524","-71.1249","33.5","READING, MA US","   33",",,0,2200","    0",",,0,","    0",",,0,","  178",",,0","  -33",",,0",,,,,"  -33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-02","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   44",",,0","  -56",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-03","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   50",",,0","  -33",",,0",,,,,"  -33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-04","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","    6",",,0"," -106",",,0",,,,," -106",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   56",",,0"," -111",",,0",,,,,"   22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-06","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  144",",,0","   22",",,0",,,,,"   44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-07","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","   44",",,0","  -89",",,0",,,,,"  -78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-08","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","    0","T,,0,","  -11",",,0","  -78",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-09","42.524","-71.1249","33.5","READING, MA US","  112",",,0,2200","    8",",,0,","    0",",,0,","   78",",,0","  -22",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,"    1",",,0",,,,
"USC00196783","1975-12-10","42.524","-71.1249","33.5","READING, MA US","  211",",,0,2200","    0",",,0,","    0",",,0,","   89",",,0","   39",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-11","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   89",",,0","  -11",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   17",",,0","  -33",",,0",,,,,"  -17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-13","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","    0",",,0,","   28",",,0","  -17",",,0",,,,,"   28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-14","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2200","    0",",,0,","    0",",,0,","  133",",,0","   22",",,0",,,,,"  100",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-15","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  189",",,0","   72",",,0",,,,,"  111",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-16","42.524","-71.1249","33.5","READING, MA US","    5",",,0,2200","    0",",,0,","    0",",,0,","  111",",,0","  -61",",,0",,,,,"  -61",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   28",",,0"," -106",",,0",,,,,"   11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-18","42.524","-71.1249","33.5","READING, MA US","   74",",,0,2200","   51",",,0,","   25",",,0,","   17",",,0"," -111",",,0",,,,," -111",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-19","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","   25",",,0,","  -56",",,0"," -178",",,0",,,,," -178",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-20","42.524","-71.1249","33.5","READING, MA US","   89",",,0,2200","  122",",,0,","  152",",,0,","  -67",",,0"," -189",",,0",,,,,"  -72",",,0,2400",,,,,,,,,,,"    1",",,0",,,,
"USC00196783","1975-12-21","42.524","-71.1249","33.5","READING, MA US","  170",",,0,2200","  218",",,0,","  279",",,0,","  -50",",,0"," -106",",,0",,,,,"  -50",",,0,2400",,,,,,,,,,,,,,,"    1",",,0"
"USC00196783","1975-12-22","42.524","-71.1249","33.5","READING, MA US","  439",",,0,2200","  152",",,0,","  330",",,0,","   11",",,0","  -56",",,0",,,,,"  -56",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","1975-12-23","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","  305",",,0,","  -17",",,0"," -139",",,0",,,,," -133",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-24","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  279",",,0,"," -100",",,0"," -222",",,0",,,,," -222",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  279",",,0,","  -72",",,0"," -222",",,0",,,,,"  -83",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-26","42.524","-71.1249","33.5","READING, MA US","  445",",,0,2200","  102",",,0,","  229",",,0,","  111",",,0","  -83",",,0",,,,,"    6",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00196783","1975-12-27","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  229",",,0,","   67",",,0","  -17",",,0",,,,,"  -17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  229",",,0,","   11",",,0","  -94",",,0",,,,,"  -78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-29","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  203",",,0,","   17",",,0"," -128",",,0",,,,," -122",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-30","42.524","-71.1249","33.5","READING, MA US","   99",",,0,2200","   25",",,0,","  229",",,0,","   33",",,0"," -128",",,0",,,,,"   33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1975-12-31","42.524","-71.1249","33.5","READING, MA US","   38",",,0,2200","    0",",,0,","  203",",,0,","   83",",,0","   -6",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-01","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  203",",,0,","   28",",,0","  -89",",,0",,,,,"  -89",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-02","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  178",",,0,","  -11",",,0"," -117",",,0",,,,,"  -44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-03","42.524","-71.1249","33.5","READING, MA US","   86",",,0,2200","   25",",,0,","  178",",,0,","   28",",,0","  -44",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-04","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  178",",,0,","    6",",,0"," -106",",,0",,,,," -106",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  178",",,0,","  -61",",,0"," -150",",,0",,,,," -150",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-06","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  178",",,0,","  -22",",,0"," -189",",,0",,,,,"  -50",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-07","42.524","-71.1249","33.5","READING, MA US","   56",",,0,2200","    0",",,0,","  152",",,0,","   56",",,0","  -61",",,0",,,,,"   11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-08","42.524","-71.1249","33.5","READING, MA US","  152",",,0,2200","   15",",,0,","  152",",,0,","   17",",,0"," -111",",,0",,,,," -111",",,0,2400",,,,,,,,,,,"    1",",,0",,,,
"USC00196783","1976-01-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  152",",,0,","  -33",",,0"," -178",",,0",,,,," -117",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-10","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  152",",,0,","  -50",",,0"," -172",",,0",,,,," -172",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-11","42.524","-71.1249","33.5","READING, MA US","   41",",,0,2200","   64",",,0,","  203",",,0,","  -89",",,0"," -194",",,0",,,,," -106",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-12","42.524","-71.1249","33.5","READING, MA US","  102",",,0,2200","  178",",,0,","  330",",,0,","  -72",",,0"," -172",",,0",,,,," -172",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-13","42.524","-71.1249","33.5","READING, MA US","   36",",,0,2200","    0",",,0,","  279",",,0,","   39",",,0"," -200",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-14","42.524","-71.1249","33.5","READING, MA US","  140",",,0,2200","    0",",,0,","  127",",,0,","  100",",,0","  -28",",,0",,,,,"  -28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-15","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","  127",",,0,","  -11",",,0","  -83",",,0",,,,,"  -83",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-16","42.524","-71.1249","33.5","READING, MA US","   58",",,0,2200","    5",",,0,","  127",",,0,","   28",",,0","  -83",",,0",,,,,"  -28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  127",",,0,","  -22",",,0"," -133",",,0",,,,," -133",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-18","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  127",",,0,","  -83",",,0"," -172",",,0",,,,," -172",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-19","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  127",",,0,","  -44",",,0"," -206",",,0",,,,,"  -94",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-20","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2200","    5",",,0,","  127",",,0,","   -6",",,0"," -100",",,0",,,,,"  -78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-21","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","  127",",,0,","   33",",,0","  -94",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-22","42.524","-71.1249","33.5","READING, MA US","   30",",,0,2200","   46",",,0,","  152",",,0,","  -22",",,0"," -217",",,0",,,,," -217",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-23","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  152",",,0,","  -94",",,0"," -222",",,0",,,,," -144",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-24","42.524","-71.1249","33.5","READING, MA US","    8",",,0,2200","   13",",,0,","  152",",,0,"," -106",",,0"," -144",",,0",,,,," -106",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","  152",",,0,","  -11",",,0"," -139",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-26","42.524","-71.1249","33.5","READING, MA US","   66",",,0,2200","    0",",,0,","  152",",,0,","   22",",,0","  -22",",,0",,,,,"   11",",,0,2400",,,,,,,,,,,"    1",",,0",,,,
"USC00196783","1976-01-27","42.524","-71.1249","33.5","READING, MA US","  180",",,0,2200","    0",",,0,","  102",",,0,","  122",",,0","    6",",,0",,,,,"   44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-28","42.524","-71.1249","33.5","READING, MA US","  267",",,0,2200","    0",",,0,","   76",",,0,","   50",",,0","  -39",",,0",,,,,"  -39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-29","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","   76",",,0,","   33",",,0","  -39",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-30","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","   76",",,0,","   11",",,0","  -72",",,0",,,,,"  -72",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-01-31","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","   76",",,0,","  -17",",,0"," -106",",,0",,,,,"  -28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-01","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2200","    0",",,0,","   76",",,0,","   61",",,0","  -28",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-02","42.524","-71.1249","33.5","READING, MA US","  211",",,0,2200","    0","T,,0,","   51",",,0,","  100",",,0"," -139",",,0",,,,," -111",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-03","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","   51",",,0,","  -11",",,0"," -111",",,0",,,,,"  -67",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-04","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","   51",",,0,","   61",",,0","  -67",",,0",,,,,"  -33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-05","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","   51",",,0,","  -33",",,0","  -94",",,0",,,,,"  -78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-06","42.524","-71.1249","33.5","READING, MA US","   13",",,0,2200","   18",",,0,","   51",",,0,","  -56",",,0"," -128",",,0",,,,," -128",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-07","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","   51",",,0,","  -22",",,0"," -161",",,0",,,,," -100",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-08","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2200","    3",",,0,","   51",",,0,","   22",",,0"," -100",",,0",,,,,"  -89",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","   25",",,0,","   33",",,0"," -106",",,0",,,,,"  -78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-10","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","   25",",,0,","   89",",,0"," -100",",,0",,,,,"   61",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-11","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","   25",",,0,","   94",",,0","   -6",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","   25",",,0,","   39",",,0","  -28",",,0",,,,,"   17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-13","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","   25",",,0,","  106",",,0","   17",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-14","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0","T,,0,","   39",",,0","  -83",",,0",,,,,"  -83",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-15","42.524","-71.1249","33.5","READING, MA US","   28",",,0,2200","    0","T,,0,","    0","T,,0,","   78",",,0"," -106",",,0",,,,,"   78",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","1976-02-16","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0","T,,0,","  117",",,0","   17",",,0",,,,,"   28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-17","42.524","-71.1249","33.5","READING, MA US","  109",",,0,2200","    0",",,0,","    0","T,,0,","   39",",,0","   -6",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-18","42.524","-71.1249","33.5","READING, MA US","  107",",,0,2200","   30",",,0,","    0","T,,0,","   28",",,0","   -6",",,0",,,,,"    0",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-19","42.524","-71.1249","33.5","READING, MA US","   30",",,0,2200","    0",",,0,","    0","T,,0,","  117",",,0","    0",",,0",,,,,"   44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-20","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0","T,,0,","   67",",,0","  -50",",,0",,,,,"  -50",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-21","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0","T,,0,","  106",",,0","  -72",",,0",,,,,"  106",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-22","42.524","-71.1249","33.5","READING, MA US","   94",",,0,2200","    0",",,0,","    0",",,0,","  150",",,0","  -11",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-23","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  -11",",,0","  -89",",,0",,,,,"  -83",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-24","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   89",",,0","  -83",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  183",",,0","  -22",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  117",",,0","  -22",",,0",,,,,"   61",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-27","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0",",,0,","    0",",,0,","  172",",,0","  -17",",,0",,,,,"  -17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  167",",,0","  -67",",,0",,,,,"  -67",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-02-29","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  144",",,0","  -83",",,0",,,,,"   89",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-01","42.524","-71.1249","33.5","READING, MA US","   28",",,0,2200","    0","T,,0,","    0",",,0,","  111",",,0","    6",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-02","42.524","-71.1249","33.5","READING, MA US","  122",",,0,2200","   81",",,0,","   76",",,0,","    6",",,0","  -72",",,0",,,,,"  -67",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","1976-03-03","42.524","-71.1249","33.5","READING, MA US","   53",",,0,2200","   15",",,0,","   76",",,0,","  -39",",,0","  -72",",,0",,,,,"  -61",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","1976-03-04","42.524","-71.1249","33.5","READING, MA US","   15",",,0,2200","    5",",,0,","   76",",,0,","   50",",,0","  -61",",,0",,,,,"   33",",,0,2400",,,,,,,,,,,"    1",",,0",,,,
"USC00196783","1976-03-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  200",",,0","   22",",,0",,,,,"  144",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-06","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","  144",",,0","  -33",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-07","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   72",",,0","  -39",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   28",",,0","  -61",",,0",,,,,"  -61",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-09","42.524","-71.1249","33.5","READING, MA US","   18",",,0,2200","   25",",,0,","   25",",,0,","    0",",,0"," -111",",,0",,,,,"  -33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-10","42.524","-71.1249","33.5","READING, MA US","   23",",,0,2200","   30",",,0,","   25",",,0,","   28",",,0","  -33",",,0",,,,,"    0",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-11","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2200","    5",",,0,","    0","T,,0,","   83",",,0","  -44",",,0",,,,,"  -44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-12","42.524","-71.1249","33.5","READING, MA US","   13",",,0,2200","   15",",,0,","   25",",,0,","   33",",,0","  -78",",,0",,,,,"  -17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-13","42.524","-71.1249","33.5","READING, MA US","  191",",,0,2200","    8",",,0,","    0",",,0,","  150",",,0","  -17",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-14","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2200","    0","T,,0,","    0",",,0,","   94",",,0","  -28",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-15","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2200","    0",",,0,","    0",",,0,","   83",",,0","  -22",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","1976-03-16","42.524","-71.1249","33.5","READING, MA US","  264",",,0,2200","  254",",,0,","  254",",,0,","    0",",,0","  -72",",,0",,,,,"  -72",",,0,2400",,,,,,,,,,,,,,,,
