fips,state,county,start_time,duration,min_customers,max_customers,mean_customers,end_time,event_id,state_event,datetime_event_began,datetime_restoration,event_type,year,utility_type,pop_density,rucc_code,land_area_sqmi
48467,Texas,Van Zandt,2014-11-24 13:30:00,0.25,1961.0,1961.0,1961.0,2014-11-24 13:45:00,Texas-0,Texas,2014-11-24 00:00:00,2014-11-24 00:00:00,Fuel Supply Emergency - Coal,2014,iou,69.28999244197344,8,859.3015802370352
48473,Texas,Waller,2014-11-25 05:15:00,0.5,2188.0,2188.0,2188.0,2014-11-25 05:45:00,Texas-0,Texas,2014-11-24 00:00:00,2014-11-24 00:00:00,Fuel Supply Emergency - Coal,2014,unknown,109.6160254903764,1,518.1176725385483
48479,Texas,Webb,2014-11-25 03:15:00,0.5,891.0,979.0,935.0,2014-11-25 03:45:00,Texas-0,Texas,2014-11-24 00:00:00,2014-11-24 00:00:00,Fuel Supply Emergency - Coal,2014,coop,78.92274943891239,2,3384.499423790994
48481,Texas,Wharton,2014-11-26 06:00:00,0.25,1747.0,1747.0,1747.0,2014-11-26 06:15:00,Texas-0,Texas,2014-11-24 00:00:00,2014-11-24 00:00:00,Fuel Supply Emergency - Coal,2014,unknown,37.97374539661966,4,1094.7037108354466
48493,Texas,Wilson,2014-11-25 20:00:00,1.25,1078.0,1081.0,1080.0,2014-11-25 21:15:00,Texas-0,Texas,2014-11-24 00:00:00,2014-11-24 00:00:00,Fuel Supply Emergency - Coal,2014,unknown,61.45596867975495,1,809.5714878283225
53033,Washington,King,2014-11-11 18:30:00,6.75,433.0,5797.0,1604.6296296296296,2014-11-12 01:15:00,Washington-0,Washington,2014-11-11 18:00:00,2014-11-14 15:00:00,Severe Weather - Wind,2014,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2014-11-12 07:00:00,1.75,349.0,349.0,349.0,2014-11-12 08:45:00,Washington-0,Washington,2014-11-11 18:00:00,2014-11-14 15:00:00,Severe Weather - Wind,2014,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2014-11-12 16:15:00,8.75,265.0,4432.0,767.1714285714286,2014-11-13 01:00:00,Washington-0,Washington,2014-11-11 18:00:00,2014-11-14 15:00:00,Severe Weather - Wind,2014,unknown,1037.2113879143997,1,2188.247281553483
53033,Washington,King,2014-11-14 19:15:00,6.25,522.0,868.0,605.64,2014-11-15 01:30:00,Washington-0,Washington,2014-11-11 18:00:00,2014-11-14 15:00:00,Severe Weather - Wind,2014,unknown,1037.2113879143997,1,2188.247281553483
53063,Washington,Spokane,2014-11-11 20:00:00,2.25,226.0,363.0,261.0,2014-11-11 22:15:00,Washington-0,Washington,2014-11-11 18:00:00,2014-11-14 15:00:00,Severe Weather - Wind,2014,iou,303.7325225560554,2,1775.703818152902
53063,Washington,Spokane,2014-11-11 22:45:00,8.75,210.0,227.0,222.7428571428572,2014-11-12 07:30:00,Washington-0,Washington,2014-11-11 18:00:00,2014-11-14 15:00:00,Severe Weather - Wind,2014,iou,303.7325225560554,2,1775.703818152902
53063,Washington,Spokane,2014-11-13 07:45:00,0.5,236.0,236.0,236.0,2014-11-13 08:15:00,Washington-0,Washington,2014-11-11 18:00:00,2014-11-14 15:00:00,Severe Weather - Wind,2014,iou,303.7325225560554,2,1775.703818152902
53063,Washington,Spokane,2014-11-13 18:15:00,3.0,226.0,230.0,227.3333333333333,2014-11-13 21:15:00,Washington-0,Washington,2014-11-11 18:00:00,2014-11-14 15:00:00,Severe Weather - Wind,2014,iou,303.7325225560554,2,1775.703818152902
53075,Washington,Whitman,2014-11-13 17:30:00,0.25,332.0,332.0,332.0,2014-11-13 17:45:00,Washington-0,Washington,2014-11-11 18:00:00,2014-11-14 15:00:00,Severe Weather - Wind,2014,iou,22.085865459586355,4,2172.113204609664
6019,California,Fresno,2015-07-01 15:30:00,0.5,714.0,714.0,714.0,2015-07-01 16:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,iou,167.74746371039902,1,6012.931448795857
6029,California,Kern,2015-07-01 17:15:00,1.5,350.0,350.0,350.0,2015-07-01 18:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,iou,111.34061554545023,2,8166.247290314666
6029,California,Kern,2015-07-02 00:00:00,0.75,662.0,676.0,666.6666666666666,2015-07-02 00:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,iou,111.34061554545023,2,8166.247290314666
6037,California,Los Angeles,2015-06-30 15:00:00,1.25,278.0,5486.0,3273.6,2015-06-30 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-06-30 16:30:00,0.25,6350.0,6350.0,6350.0,2015-06-30 16:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-06-30 17:00:00,0.25,6499.0,6499.0,6499.0,2015-06-30 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-06-30 17:30:00,0.25,6516.0,6516.0,6516.0,2015-06-30 17:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-06-30 18:15:00,0.25,5964.0,5964.0,5964.0,2015-06-30 18:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-06-30 18:45:00,0.25,6001.0,6001.0,6001.0,2015-06-30 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-06-30 19:15:00,0.25,5093.0,5093.0,5093.0,2015-06-30 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-06-30 20:00:00,0.25,4996.0,4996.0,4996.0,2015-06-30 20:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-06-30 20:30:00,22.25,745.0,17688.0,9381.191011235956,2015-07-01 18:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-07-01 19:00:00,0.25,2819.0,2819.0,2819.0,2015-07-01 19:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-07-01 19:30:00,54.25,281.0,9079.0,2047.3225806451608,2015-07-04 01:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-07-04 02:00:00,1.5,926.0,1037.0,970.6666666666666,2015-07-04 03:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6037,California,Los Angeles,2015-07-04 03:45:00,8.0,236.0,813.0,317.6875,2015-07-04 11:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,2442.6225497112787,1,4099.695632951423
6051,California,Mono,2015-06-30 22:45:00,1.5,1285.0,1285.0,1285.0,2015-07-01 00:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,4.221302186276101,7,3125.812703695636
6051,California,Mono,2015-07-02 21:30:00,0.25,463.0,463.0,463.0,2015-07-02 21:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,4.221302186276101,7,3125.812703695636
6059,California,Orange,2015-06-30 15:45:00,0.5,1465.0,1477.0,1471.0,2015-06-30 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 16:30:00,0.25,1766.0,1766.0,1766.0,2015-06-30 16:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 17:00:00,0.25,2219.0,2219.0,2219.0,2015-06-30 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 17:30:00,0.25,2169.0,2169.0,2169.0,2015-06-30 17:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 18:15:00,0.25,2061.0,2061.0,2061.0,2015-06-30 18:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 18:45:00,0.25,2061.0,2061.0,2061.0,2015-06-30 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 19:15:00,0.25,2058.0,2058.0,2058.0,2015-06-30 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 20:00:00,0.25,1942.0,1942.0,1942.0,2015-06-30 20:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-06-30 20:30:00,7.5,252.0,3492.0,947.6666666666666,2015-07-01 04:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-01 16:30:00,2.25,287.0,940.0,671.2222222222222,2015-07-01 18:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-01 19:00:00,0.25,916.0,916.0,916.0,2015-07-01 19:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-01 19:30:00,7.75,380.0,2798.0,863.4516129032259,2015-07-02 03:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-02 11:15:00,2.75,1023.0,4010.0,1344.8181818181818,2015-07-02 14:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-02 15:15:00,7.75,320.0,4114.0,959.4193548387096,2015-07-02 23:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-03 00:45:00,0.25,1326.0,1326.0,1326.0,2015-07-03 01:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-03 06:00:00,2.0,281.0,300.0,294.5,2015-07-03 08:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-03 14:45:00,0.5,320.0,321.0,320.5,2015-07-03 15:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-04 15:15:00,0.25,1387.0,1387.0,1387.0,2015-07-04 15:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6059,California,Orange,2015-07-04 16:00:00,1.25,4251.0,4281.0,4271.6,2015-07-04 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,3984.918132579366,1,799.7627288611621
6065,California,Riverside,2015-06-30 12:00:00,0.25,2178.0,2178.0,2178.0,2015-06-30 12:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 15:15:00,1.0,608.0,1803.0,1000.0,2015-06-30 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 16:30:00,0.25,1073.0,1073.0,1073.0,2015-06-30 16:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 17:00:00,0.25,979.0,979.0,979.0,2015-06-30 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 17:30:00,0.25,1079.0,1079.0,1079.0,2015-06-30 17:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 18:15:00,0.25,667.0,667.0,667.0,2015-06-30 18:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 18:45:00,0.25,1070.0,1070.0,1070.0,2015-06-30 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 19:15:00,0.25,1007.0,1007.0,1007.0,2015-06-30 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 20:00:00,0.25,1001.0,1001.0,1001.0,2015-06-30 20:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-06-30 20:30:00,5.0,212.0,5044.0,1642.15,2015-07-01 01:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 02:30:00,0.25,300.0,300.0,300.0,2015-07-01 02:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 09:30:00,4.0,210.0,732.0,264.625,2015-07-01 13:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 13:45:00,5.0,625.0,3144.0,1806.45,2015-07-01 18:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 19:00:00,0.25,695.0,695.0,695.0,2015-07-01 19:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 19:30:00,1.75,274.0,747.0,677.1428571428571,2015-07-01 21:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-01 21:30:00,0.75,564.0,572.0,566.6666666666666,2015-07-01 22:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-03 00:30:00,18.5,366.0,768.0,484.02702702702703,2015-07-03 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6065,California,Riverside,2015-07-04 19:30:00,1.0,796.0,796.0,796.0,2015-07-04 20:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,330.8308851635265,1,7309.429404708435
6067,California,Sacramento,2015-06-30 21:00:00,0.5,718.0,1428.0,1073.0,2015-06-30 21:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,iou,1591.5699392221552,1,995.9065957067904
6067,California,Sacramento,2015-07-01 15:45:00,0.5,1075.0,1077.0,1076.0,2015-07-01 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,iou,1591.5699392221552,1,995.9065957067904
6067,California,Sacramento,2015-07-02 03:00:00,0.25,224.0,224.0,224.0,2015-07-02 03:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,iou,1591.5699392221552,1,995.9065957067904
6071,California,San Bernardino,2015-06-30 15:30:00,0.75,291.0,740.0,440.6666666666667,2015-06-30 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 16:30:00,0.25,577.0,577.0,577.0,2015-06-30 16:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 17:00:00,0.25,589.0,589.0,589.0,2015-06-30 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 17:30:00,0.25,782.0,782.0,782.0,2015-06-30 17:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 18:15:00,0.25,779.0,779.0,779.0,2015-06-30 18:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 18:45:00,0.25,780.0,780.0,780.0,2015-06-30 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 19:15:00,0.25,742.0,742.0,742.0,2015-06-30 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 20:00:00,0.25,742.0,742.0,742.0,2015-06-30 20:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-06-30 20:30:00,17.0,270.0,4032.0,1020.0882352941176,2015-07-01 13:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-01 13:45:00,5.0,262.0,593.0,405.4,2015-07-01 18:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-01 19:00:00,0.25,470.0,470.0,470.0,2015-07-01 19:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-01 19:30:00,4.25,295.0,401.0,346.4117647058824,2015-07-01 23:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-02 15:30:00,5.5,283.0,610.0,481.9090909090909,2015-07-02 21:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-02 21:30:00,4.5,202.0,461.0,280.1666666666667,2015-07-03 02:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-03 23:00:00,1.0,1471.0,1471.0,1471.0,2015-07-04 00:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-04 00:15:00,0.25,1187.0,1187.0,1187.0,2015-07-04 00:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6071,California,San Bernardino,2015-07-04 00:45:00,0.25,416.0,416.0,416.0,2015-07-04 01:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,108.4375503968836,1,20118.99007322743
6073,California,San Diego,2015-06-30 16:00:00,0.25,228.0,228.0,228.0,2015-06-30 16:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 16:30:00,0.25,473.0,473.0,473.0,2015-06-30 16:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 17:00:00,0.25,663.0,663.0,663.0,2015-06-30 17:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 17:30:00,0.25,429.0,429.0,429.0,2015-06-30 17:45:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 18:15:00,0.25,427.0,427.0,427.0,2015-06-30 18:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 18:45:00,0.25,427.0,427.0,427.0,2015-06-30 19:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 19:15:00,0.25,457.0,457.0,457.0,2015-06-30 19:30:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 20:30:00,0.75,639.0,1950.0,1272.3333333333333,2015-06-30 21:15:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
6073,California,San Diego,2015-06-30 21:30:00,3.5,368.0,4426.0,2015.142857142857,2015-07-01 01:00:00,California-11,California,2015-06-30 10:50:00,2015-07-01 21:00:00,Severe Weather,2015,unknown,774.6788904682223,1,4258.066200831003
